,location,total_sqft,bath,price,BHK,total_price_per_sqft,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
9143,other,3664.0,3.0,325.0,3.0,8870.087336244542,0.0,1.0,0.0
9144,other,690.0,2.0,42.0,2.0,6086.95652173913,0.0,1.0,0.0
9145,other,1520.0,3.0,111.0,3.0,7302.631578947368,0.0,0.0,1.0
9147,other,1200.0,4.0,86.0,4.0,7166.666666666667,0.0,1.0,0.0
9148,other,1250.0,2.0,90.0,2.0,7200.0,0.0,0.0,1.0
9149,other,1900.0,2.0,190.0,3.0,10000.0,0.0,0.0,1.0
9152,other,1602.0,2.0,170.0,3.0,10611.735330836455,0.0,0.0,1.0
9153,other,1230.0,2.0,70.0,2.0,5691.056910569106,0.0,0.0,1.0
9154,other,1600.0,3.0,95.0,3.0,5937.5,0.0,0.0,1.0
9155,other,450.0,1.0,60.0,1.0,13333.333333333334,0.0,0.0,0.0
9156,other,600.0,2.0,23.0,1.0,3833.3333333333335,0.0,0.0,1.0
9157,other,3463.0,6.0,310.0,4.0,8951.775916835115,0.0,0.0,0.0
9158,other,1200.0,2.0,85.0,2.0,7083.333333333333,0.0,1.0,0.0
9161,other,2000.0,4.0,130.0,3.0,6500.0,0.0,0.0,1.0
9162,other,1350.0,4.0,140.0,4.0,10370.37037037037,0.0,1.0,0.0
9165,other,1175.0,2.0,79.0,2.0,6723.404255319149,0.0,0.0,1.0
9167,other,1112.0,2.0,68.0,2.0,6115.107913669065,0.0,0.0,1.0
9170,other,1158.0,2.0,75.0,2.0,6476.683937823835,0.0,0.0,0.0
9173,other,1200.0,2.0,90.0,2.0,7500.0,0.0,0.0,1.0
9174,other,1266.67,2.0,69.0,2.0,5447.3540859103,0.0,0.0,1.0
9176,other,2000.0,2.0,160.0,2.0,8000.0,0.0,1.0,0.0
9180,other,2679.0,5.0,280.0,4.0,10451.661067562523,0.0,1.0,0.0
9181,other,1230.0,2.0,75.0,2.0,6097.5609756097565,0.0,1.0,0.0
9183,other,3150.0,5.0,145.0,8.0,4603.174603174603,1.0,0.0,0.0
9184,other,2400.0,2.0,135.0,2.0,5625.0,0.0,1.0,0.0
9185,other,880.0,2.0,48.0,2.0,5454.545454545455,0.0,1.0,0.0
9190,other,1022.0,2.0,57.0,2.0,5577.2994129158515,0.0,0.0,1.0
9191,other,1200.0,2.0,76.0,2.0,6333.333333333333,0.0,1.0,0.0
9194,other,1605.0,3.0,100.0,3.0,6230.529595015576,0.0,0.0,1.0
9195,other,1542.0,3.0,98.0,3.0,6355.38261997406,0.0,0.0,0.0
9198,other,1333.0,2.0,77.27,2.0,5796.699174793698,0.0,0.0,1.0
9199,other,1100.0,3.0,110.0,3.0,10000.0,0.0,0.0,0.0
9200,other,1050.0,2.0,70.0,2.0,6666.666666666667,0.0,0.0,0.0
9204,other,1200.0,4.0,165.0,4.0,13750.0,0.0,1.0,0.0
9205,other,1100.0,2.0,145.0,3.0,13181.818181818182,0.0,0.0,0.0
9207,other,1200.0,3.0,99.0,3.0,8250.0,0.0,1.0,0.0
9210,other,1000.0,2.0,60.0,2.0,6000.0,0.0,0.0,1.0
9211,other,5720.0,3.0,350.0,3.0,6118.881118881119,0.0,0.0,0.0
9213,other,1012.0,2.0,59.0,2.0,5830.0395256917,0.0,0.0,1.0
9216,other,1200.0,4.0,140.0,4.0,11666.666666666666,0.0,0.0,0.0
9217,other,600.0,2.0,39.0,2.0,6500.0,0.0,1.0,0.0
9220,other,1700.0,3.0,111.0,3.0,6529.411764705882,0.0,0.0,1.0
9224,other,1780.0,3.0,110.0,3.0,6179.775280898876,0.0,0.0,0.0
9226,other,1080.0,3.0,149.0,3.0,13796.296296296296,0.0,1.0,0.0
9227,other,900.0,2.0,65.0,3.0,7222.222222222223,0.0,0.0,0.0
9229,other,1200.0,3.0,160.0,4.0,13333.333333333334,0.0,1.0,0.0
9230,other,1540.0,3.0,85.0,3.0,5519.480519480519,0.0,0.0,1.0
9231,other,2456.0,3.0,220.0,3.0,8957.654723127036,0.0,0.0,1.0
9233,other,1530.0,2.0,185.0,2.0,12091.503267973856,0.0,1.0,0.0
9236,other,1717.0,3.0,120.0,3.0,6988.934187536401,0.0,0.0,1.0
9239,other,1475.0,2.0,171.0,2.0,11593.22033898305,0.0,0.0,0.0
9241,other,650.0,1.0,16.0,1.0,2461.5384615384614,0.0,0.0,0.0
9243,other,1504.0,2.0,102.0,3.0,6781.914893617021,0.0,0.0,1.0
9245,other,1800.0,4.0,145.0,4.0,8055.555555555556,0.0,0.0,1.0
9246,other,3000.0,4.0,240.0,4.0,8000.0,0.0,0.0,1.0
9248,other,1625.0,3.0,92.0,3.0,5661.538461538462,1.0,0.0,0.0
9249,other,2400.0,4.0,250.0,4.0,10416.666666666666,0.0,0.0,1.0
9252,other,1490.0,2.0,92.0,3.0,6174.496644295302,0.0,0.0,1.0
9254,other,1044.0,2.0,60.0,2.0,5747.126436781609,0.0,0.0,1.0
9258,other,1567.2,2.0,190.0,3.0,12123.532414497193,0.0,0.0,1.0
9263,other,1293.0,2.0,75.0,2.0,5800.46403712297,0.0,0.0,1.0
9265,other,860.0,2.0,65.5,2.0,7616.279069767442,0.0,0.0,0.0
9266,other,1374.0,2.0,88.0,3.0,6404.657933042213,0.0,0.0,1.0
9270,other,2000.0,2.0,160.0,4.0,8000.0,0.0,0.0,0.0
9271,other,834.0,1.0,62.0,1.0,7434.052757793765,0.0,0.0,1.0
9272,other,600.0,1.0,52.0,1.0,8666.666666666666,0.0,1.0,0.0
9273,other,2000.0,4.0,135.0,4.0,6750.0,0.0,0.0,1.0
9274,other,2750.0,3.0,260.0,3.0,9454.545454545454,0.0,0.0,1.0
9278,other,1280.0,2.0,90.0,2.0,7031.25,0.0,0.0,1.0
9280,other,2075.0,3.0,175.0,3.0,8433.734939759037,0.0,0.0,1.0
9287,other,2274.24,4.0,160.0,3.0,7035.317292809907,0.0,0.0,1.0
9289,other,900.0,3.0,105.0,2.0,11666.666666666666,0.0,1.0,0.0
9292,other,1350.0,3.0,75.0,3.0,5555.555555555556,0.0,0.0,1.0
9294,other,470.0,2.0,10.0,1.0,2127.659574468085,0.0,0.0,1.0
9296,other,1313.0,4.0,150.0,3.0,11424.219345011425,0.0,1.0,0.0
9297,other,2515.0,4.0,155.0,3.0,6163.021868787277,0.0,0.0,1.0
9300,other,2665.0,3.0,350.0,3.0,13133.208255159474,0.0,0.0,1.0
9302,other,3500.0,5.0,450.0,4.0,12857.142857142857,0.0,0.0,1.0
9309,other,2400.0,5.0,300.0,6.0,12500.0,0.0,1.0,0.0
9310,other,3000.0,4.0,130.0,8.0,4333.333333333333,0.0,0.0,1.0
9311,other,1235.0,2.0,140.0,2.0,11336.032388663967,0.0,0.0,1.0
9312,other,3200.0,3.0,260.0,3.0,8125.0,0.0,0.0,0.0
9313,other,1450.0,3.0,90.0,3.0,6206.896551724138,0.0,0.0,0.0
9314,other,3754.0,6.0,480.0,4.0,12786.361214704315,0.0,0.0,1.0
9315,other,1893.0,3.0,115.0,3.0,6075.0132065504495,0.0,0.0,1.0
9318,other,1200.0,2.0,100.0,3.0,8333.333333333334,0.0,0.0,0.0
9319,other,1205.0,2.0,70.0,2.0,5809.128630705394,0.0,0.0,0.0
9320,other,1500.0,3.0,90.0,3.0,6000.0,0.0,1.0,0.0
9322,other,1250.0,2.0,67.0,2.0,5360.0,0.0,0.0,1.0
9325,other,375.0,1.0,26.0,1.0,6933.333333333333,0.0,0.0,0.0
9326,other,800.0,3.0,59.5,2.0,7437.5,0.0,1.0,0.0
9328,other,1400.0,2.0,85.0,2.0,6071.428571428572,0.0,0.0,1.0
9329,other,1800.0,2.0,100.0,3.0,5555.555555555556,0.0,0.0,0.0
9330,other,925.0,2.0,70.0,2.0,7567.5675675675675,0.0,0.0,1.0
9333,other,3500.0,2.0,350.0,4.0,10000.0,0.0,0.0,0.0
9336,other,2100.0,4.0,255.0,3.0,12142.857142857143,0.0,0.0,1.0
9337,other,400.0,1.0,35.0,1.0,8750.0,0.0,0.0,0.0
9340,other,2400.0,5.0,180.0,4.0,7500.0,0.0,0.0,0.0
9341,other,6000.0,1.0,276.0,1.0,4600.0,0.0,0.0,1.0
9342,other,825.0,2.0,40.0,1.0,4848.484848484848,0.0,0.0,1.0
9344,other,5000.0,5.0,600.0,4.0,12000.0,0.0,0.0,0.0
9346,other,4800.0,5.0,420.0,4.0,8750.0,0.0,1.0,0.0
9347,other,3400.0,3.0,400.0,3.0,11764.70588235294,0.0,0.0,1.0
9348,other,600.0,1.0,33.0,1.0,5500.0,0.0,1.0,0.0
9350,other,2600.0,3.0,147.0,3.0,5653.846153846154,0.0,0.0,0.0
9352,other,800.0,1.0,72.0,1.0,9000.0,0.0,0.0,0.0
9354,other,1225.0,2.0,82.0,3.0,6693.877551020408,0.0,0.0,1.0
9355,other,655.0,1.0,27.0,1.0,4122.137404580153,0.0,0.0,1.0
9356,other,1196.0,2.0,96.0,2.0,8026.755852842809,0.0,0.0,1.0
9357,other,927.0,2.0,50.0,2.0,5393.743257820927,1.0,0.0,0.0
9358,other,600.0,1.0,18.0,1.0,3000.0,0.0,0.0,1.0
9360,other,2800.0,4.0,200.0,4.0,7142.857142857143,0.0,0.0,0.0
9363,other,800.0,2.0,85.0,2.0,10625.0,0.0,0.0,1.0
9364,other,985.0,2.0,57.0,2.0,5786.802030456853,0.0,0.0,1.0
9365,other,6000.0,12.0,150.0,11.0,2500.0,0.0,0.0,1.0
9367,other,600.0,2.0,80.0,2.0,13333.333333333334,0.0,1.0,0.0
9368,other,1503.0,2.0,93.0,3.0,6187.624750499002,0.0,0.0,0.0
9373,other,1768.0,3.0,95.0,3.0,5373.303167420814,0.0,0.0,0.0
9374,other,3060.0,4.0,350.0,4.0,11437.908496732027,0.0,0.0,1.0
9375,other,800.0,1.0,32.0,1.0,4000.0,0.0,0.0,1.0
9377,other,600.0,1.0,35.0,1.0,5833.333333333333,0.0,1.0,0.0
9378,other,1010.0,2.0,55.0,2.0,5445.544554455446,0.0,0.0,1.0
9381,other,3978.0,4.0,428.0,4.0,10759.175465057819,0.0,0.0,0.0
9384,other,2008.0,3.0,170.0,3.0,8466.135458167331,0.0,0.0,1.0
9385,other,2095.0,3.0,142.0,3.0,6778.042959427207,0.0,0.0,1.0
9387,other,1600.0,2.0,88.0,3.0,5500.0,0.0,0.0,0.0
9388,other,1350.0,4.0,160.0,4.0,11851.851851851852,0.0,1.0,0.0
9389,other,500.0,1.0,20.0,1.0,4000.0,0.0,0.0,1.0
9390,other,1280.0,2.0,100.0,3.0,7812.5,0.0,0.0,1.0
9391,other,1650.0,3.0,110.0,3.0,6666.666666666667,0.0,0.0,0.0
9394,other,1044.0,2.0,85.0,2.0,8141.762452107279,0.0,1.0,0.0
9396,other,840.0,1.0,99.0,2.0,11785.714285714286,0.0,1.0,0.0
9399,other,3870.0,4.0,411.0,4.0,10620.15503875969,0.0,0.0,1.0
9401,other,1835.0,3.0,175.0,3.0,9536.784741144415,0.0,0.0,1.0
9404,other,425.0,1.0,15.0,1.0,3529.4117647058824,0.0,0.0,1.0
9407,other,2380.0,4.0,242.0,4.0,10168.067226890757,0.0,0.0,1.0
9408,other,900.0,1.0,70.0,2.0,7777.777777777777,0.0,1.0,0.0
9409,other,1517.0,2.0,125.0,2.0,8239.947264337508,0.0,0.0,1.0
9411,other,3602.0,4.0,280.0,4.0,7773.459189339256,0.0,0.0,1.0
9412,other,2159.0,3.0,120.0,3.0,5558.12876331635,0.0,0.0,0.0
9413,other,1200.0,3.0,72.0,3.0,6000.0,0.0,1.0,0.0
9414,other,1850.0,3.0,175.0,6.0,9459.45945945946,0.0,0.0,0.0
9415,other,510.0,1.0,34.0,1.0,6666.666666666667,0.0,0.0,0.0
9416,other,1166.0,2.0,65.0,2.0,5574.614065180103,0.0,0.0,1.0
9417,other,2700.0,2.0,260.0,3.0,9629.62962962963,0.0,0.0,0.0
9418,other,1350.0,2.0,175.0,3.0,12962.962962962964,0.0,1.0,0.0
9420,other,940.0,2.0,56.0,2.0,5957.446808510638,0.0,0.0,0.0
9423,other,1645.0,3.0,95.0,3.0,5775.075987841945,0.0,0.0,0.0
9425,other,1000.0,2.0,63.0,2.0,6300.0,0.0,0.0,0.0
9427,other,1998.0,3.0,117.0,3.0,5855.855855855856,0.0,0.0,1.0
9430,other,1804.0,3.0,150.0,3.0,8314.855875831485,0.0,0.0,1.0
9431,other,1350.0,3.0,81.0,3.0,6000.0,0.0,0.0,1.0
9433,other,3000.0,3.0,300.0,4.0,10000.0,0.0,0.0,1.0
9437,other,1200.0,4.0,110.0,4.0,9166.666666666666,0.0,1.0,0.0
9439,other,1217.0,2.0,164.0,2.0,13475.760065735414,0.0,0.0,1.0
9442,other,600.0,1.0,45.0,1.0,7500.0,0.0,0.0,1.0
9443,other,672.0,1.0,27.0,1.0,4017.8571428571427,0.0,1.0,0.0
9444,other,1280.0,3.0,87.0,3.0,6796.875,0.0,1.0,0.0
9446,other,1567.0,3.0,100.0,3.0,6381.620931716656,0.0,0.0,1.0
9447,other,2350.0,3.0,210.0,3.0,8936.170212765957,0.0,0.0,0.0
9450,other,560.0,1.0,19.0,1.0,3392.8571428571427,0.0,0.0,1.0
9452,other,520.0,2.0,29.0,1.0,5576.923076923077,0.0,1.0,0.0
9453,other,1950.0,3.0,230.0,3.0,11794.871794871795,0.0,0.0,0.0
9454,other,600.0,1.0,58.0,1.0,9666.666666666666,0.0,1.0,0.0
9455,other,1000.0,1.0,19.0,1.0,1900.0,0.0,0.0,1.0
9457,other,375.0,1.0,40.0,1.0,10666.666666666666,0.0,1.0,0.0
9459,other,2000.0,2.0,120.0,2.0,6000.0,0.0,1.0,0.0
9460,other,1220.0,2.0,65.0,2.0,5327.868852459016,0.0,0.0,1.0
9464,other,1130.0,2.0,74.0,2.0,6548.672566371682,0.0,0.0,1.0
9465,other,1407.0,2.0,83.87,2.0,5960.90973702914,0.0,0.0,1.0
9467,other,1350.0,4.0,160.0,4.0,11851.851851851852,0.0,1.0,0.0
9468,other,2375.0,3.0,260.0,4.0,10947.368421052632,0.0,0.0,1.0
9469,other,1200.0,2.0,67.0,2.0,5583.333333333333,0.0,0.0,1.0
9470,other,1872.0,3.0,152.0,3.0,8119.65811965812,0.0,0.0,0.0
9471,other,1400.0,3.0,90.0,3.0,6428.571428571428,0.0,0.0,1.0
9472,other,812.0,1.0,26.0,1.0,3201.9704433497536,0.0,1.0,0.0
9474,other,600.0,2.0,35.0,1.0,5833.333333333333,0.0,0.0,1.0
9488,other,1800.0,4.0,115.0,3.0,6388.888888888889,0.0,0.0,0.0
9490,other,1499.0,3.0,89.0,3.0,5937.291527685124,0.0,0.0,1.0
9493,other,1050.0,2.0,65.0,2.0,6190.476190476191,0.0,0.0,0.0
9494,other,905.0,2.0,50.0,2.0,5524.861878453039,0.0,0.0,1.0
9498,other,3155.0,3.0,315.0,3.0,9984.152139461174,0.0,0.0,1.0
9503,other,1464.0,2.0,135.0,3.0,9221.311475409837,0.0,0.0,1.0
9505,other,1200.0,2.0,75.0,2.0,6250.0,0.0,0.0,1.0
9506,other,1707.0,3.0,171.0,3.0,10017.574692442882,0.0,0.0,1.0
9507,other,565.0,1.0,33.0,1.0,5840.70796460177,0.0,0.0,1.0
9508,other,630.0,2.0,70.0,1.0,11111.111111111111,0.0,1.0,0.0
9509,other,1000.0,2.0,55.0,2.0,5500.0,0.0,1.0,0.0
9512,other,2400.0,4.0,130.0,3.0,5416.666666666667,0.0,1.0,0.0
9514,other,1100.0,2.0,70.0,2.0,6363.636363636364,1.0,0.0,0.0
9515,other,420.0,1.0,23.5,1.0,5595.238095238095,0.0,0.0,0.0
9517,other,1225.0,2.0,71.05,2.0,5800.0,0.0,0.0,1.0
9518,other,1350.0,4.0,90.0,4.0,6666.666666666667,0.0,1.0,0.0
9519,other,1732.5,3.0,91.855,3.0,5301.875901875902,0.0,0.0,1.0
9520,other,3760.0,2.0,280.0,2.0,7446.808510638298,0.0,1.0,0.0
9521,other,3071.0,4.0,300.0,3.0,9768.804949527841,0.0,0.0,1.0
9526,other,1620.0,3.0,95.0,3.0,5864.197530864198,0.0,0.0,1.0
9527,other,560.0,1.0,21.0,1.0,3750.0,0.0,0.0,0.0
9530,other,2250.0,3.0,180.0,3.0,8000.0,0.0,0.0,0.0
9532,other,1350.0,2.0,45.0,1.0,3333.3333333333335,0.0,1.0,0.0
9533,other,1209.0,2.0,100.0,2.0,8271.298593879239,0.0,0.0,1.0
9534,other,1500.0,3.0,95.0,3.0,6333.333333333333,0.0,0.0,1.0
9535,other,1000.0,2.0,60.0,2.0,6000.0,0.0,0.0,1.0
9537,other,1200.0,4.0,130.0,4.0,10833.333333333334,0.0,1.0,0.0
9538,other,2250.0,3.0,199.0,3.0,8844.444444444445,0.0,0.0,0.0
9539,other,3700.0,4.0,314.0,4.0,8486.486486486487,0.0,0.0,1.0
9541,other,1405.0,3.0,169.0,3.0,12028.469750889679,0.0,0.0,0.0
9542,other,4800.0,6.0,420.0,4.0,8750.0,0.0,1.0,0.0
9545,other,500.0,1.0,16.0,1.0,3200.0,0.0,0.0,1.0
9546,other,1600.0,3.0,180.0,3.0,11250.0,0.0,0.0,0.0
9548,other,648.0,1.0,34.0,1.0,5246.913580246914,0.0,0.0,1.0
9549,other,1720.0,2.0,126.0,3.0,7325.581395348837,0.0,0.0,1.0
9552,other,1080.0,2.0,64.0,2.0,5925.925925925926,0.0,0.0,0.0
9553,other,1100.0,2.0,61.0,2.0,5545.454545454545,0.0,0.0,1.0
9556,other,535.0,1.0,35.0,1.0,6542.056074766355,0.0,0.0,1.0
9559,other,1465.0,2.0,88.0,3.0,6006.825938566553,0.0,0.0,1.0
9560,other,1145.0,2.0,63.0,2.0,5502.183406113537,0.0,0.0,1.0
9561,other,3420.0,3.0,410.0,4.0,11988.30409356725,0.0,0.0,0.0
9562,other,1280.0,2.0,75.0,2.0,5859.375,0.0,0.0,1.0
9563,other,680.0,3.0,60.0,2.0,8823.529411764706,0.0,1.0,0.0
9565,other,1738.0,3.0,110.0,3.0,6329.113924050633,0.0,0.0,0.0
9566,other,1500.0,3.0,90.0,3.0,6000.0,0.0,1.0,0.0
9568,other,1050.0,2.0,110.0,2.0,10476.190476190477,0.0,1.0,0.0
9569,other,1541.0,2.0,181.0,2.0,11745.619727449708,0.0,0.0,1.0
9570,other,1275.0,2.0,105.0,2.0,8235.29411764706,0.0,0.0,1.0
9571,other,2048.0,3.0,206.0,3.0,10058.59375,0.0,0.0,1.0
9575,other,2320.0,2.0,160.0,3.0,6896.551724137931,0.0,1.0,0.0
9576,other,1237.0,3.0,78.0,3.0,6305.578011317704,0.0,0.0,1.0
9580,other,1200.0,2.0,140.0,4.0,11666.666666666666,0.0,1.0,0.0
9582,other,1160.0,2.0,75.0,2.0,6465.517241379311,0.0,0.0,1.0
9588,other,1155.0,2.0,65.0,2.0,5627.705627705628,0.0,0.0,1.0
9592,other,984.0,2.0,125.0,2.0,12703.252032520326,0.0,0.0,0.0
9593,other,1148.0,2.0,69.0,2.0,6010.452961672474,0.0,0.0,1.0
9594,other,1719.0,3.0,110.0,3.0,6399.069226294358,0.0,0.0,1.0
9596,other,3000.0,4.0,264.0,4.0,8800.0,0.0,1.0,0.0
9598,other,1320.0,2.0,90.0,2.0,6818.181818181818,0.0,0.0,0.0
9602,other,1230.0,2.0,68.0,2.0,5528.455284552845,0.0,1.0,0.0
9604,other,4560.0,5.0,430.0,4.0,9429.82456140351,0.0,1.0,0.0
9609,other,3000.0,4.0,300.0,5.0,10000.0,0.0,0.0,0.0
9610,other,1560.0,2.0,125.0,3.0,8012.820512820513,0.0,0.0,1.0
9612,other,1012.0,2.0,59.0,2.0,5830.0395256917,0.0,0.0,0.0
9613,other,1245.0,2.0,120.0,2.0,9638.55421686747,0.0,1.0,0.0
9614,other,1485.0,2.0,110.0,3.0,7407.407407407408,0.0,0.0,1.0
9617,other,1489.0,2.0,101.0,2.0,6783.075889858966,1.0,0.0,0.0
9618,other,2800.0,4.0,365.0,4.0,13035.714285714286,0.0,0.0,1.0
9620,other,1600.0,2.0,90.0,3.0,5625.0,0.0,0.0,1.0
9622,other,3000.0,6.0,300.0,6.0,10000.0,0.0,0.0,0.0
9623,other,1903.0,3.0,165.0,3.0,8670.520231213874,0.0,0.0,1.0
9625,other,2996.0,4.0,200.0,4.0,6675.567423230975,0.0,0.0,1.0
9628,other,551.0,1.0,30.0,1.0,5444.64609800363,0.0,0.0,1.0
9630,other,550.0,1.0,16.0,1.0,2909.090909090909,0.0,0.0,1.0
9631,other,1780.0,3.0,100.0,3.0,5617.9775280898875,0.0,0.0,1.0
9633,other,1310.0,3.0,90.0,3.0,6870.229007633588,0.0,0.0,0.0
9636,other,1603.0,2.0,125.0,3.0,7797.878976918279,0.0,0.0,0.0
9637,other,2180.0,3.0,285.0,3.0,13073.394495412844,0.0,0.0,1.0
9638,other,450.0,1.0,30.0,1.0,6666.666666666667,0.0,1.0,0.0
9639,other,3000.0,4.0,301.0,4.0,10033.333333333334,0.0,0.0,1.0
9642,other,1275.0,2.0,69.0,2.0,5411.764705882353,0.0,0.0,0.0
9644,other,1623.0,3.0,155.0,3.0,9550.215650030807,0.0,0.0,1.0
9646,other,900.0,1.0,52.3,1.0,5811.111111111111,0.0,0.0,0.0
9652,other,1200.0,2.0,110.0,2.0,9166.666666666666,0.0,0.0,0.0
9653,other,1400.0,2.0,78.0,3.0,5571.428571428572,0.0,1.0,0.0
9654,other,2648.0,3.0,238.0,3.0,8987.915407854985,0.0,0.0,1.0
9656,other,1475.0,3.0,80.0,3.0,5423.728813559322,0.0,0.0,1.0
9657,other,1721.0,3.0,93.0,3.0,5403.834979662986,0.0,0.0,1.0
9659,other,4800.0,4.0,420.0,4.0,8750.0,0.0,0.0,0.0
9660,other,1163.0,2.0,68.0,2.0,5846.947549441101,0.0,0.0,0.0
9661,other,801.0,1.0,33.645,1.0,4200.374531835207,0.0,0.0,1.0
9662,other,1300.0,2.0,80.0,3.0,6153.846153846154,0.0,0.0,0.0
9666,other,998.0,2.0,65.0,2.0,6513.026052104208,0.0,0.0,1.0
9667,other,3300.0,9.0,450.0,10.0,13636.363636363636,0.0,1.0,0.0
9668,other,1040.0,2.0,78.0,2.0,7500.0,0.0,0.0,0.0
9671,other,1907.0,2.0,200.0,3.0,10487.676979549029,0.0,0.0,0.0
9672,other,1330.0,2.0,80.0,2.0,6015.037593984963,0.0,0.0,1.0
9673,other,4446.0,3.0,410.0,3.0,9221.772379667116,0.0,1.0,0.0
9674,other,1320.0,2.0,95.0,3.0,7196.969696969697,0.0,1.0,0.0
9681,other,2200.0,2.0,150.0,4.0,6818.181818181818,0.0,1.0,0.0
9682,other,1092.0,3.0,95.0,3.0,8699.6336996337,0.0,1.0,0.0
9688,other,1130.0,2.0,75.0,2.0,6637.168141592921,0.0,0.0,0.0
9690,other,1900.0,3.0,190.0,3.0,10000.0,0.0,0.0,1.0
9692,other,1200.0,4.0,110.0,4.0,9166.666666666666,0.0,1.0,0.0
9693,other,1630.0,3.0,131.0,3.0,8036.80981595092,0.0,0.0,1.0
9694,other,1050.0,2.0,41.0,1.0,3904.7619047619046,0.0,0.0,0.0
9696,other,3210.0,4.0,380.0,3.0,11838.006230529594,0.0,1.0,0.0
9697,other,5425.0,13.0,275.0,13.0,5069.124423963133,0.0,0.0,1.0
9698,other,1200.0,4.0,135.0,4.0,11250.0,0.0,1.0,0.0
9700,other,900.0,2.0,48.0,2.0,5333.333333333333,0.0,1.0,0.0
9701,other,4041.0,4.0,345.0,4.0,8537.490720118782,0.0,0.0,0.0
9702,other,620.0,1.0,25.0,1.0,4032.2580645161293,0.0,0.0,1.0
9703,other,1210.0,2.0,75.0,2.0,6198.347107438017,0.0,0.0,0.0
9706,other,1200.0,1.0,70.0,2.0,5833.333333333333,0.0,1.0,0.0
9708,other,1200.0,3.0,70.0,2.0,5833.333333333333,0.0,1.0,0.0
9710,other,1130.0,2.0,68.0,2.0,6017.699115044248,0.0,0.0,0.0
9713,other,2750.0,5.0,275.0,3.0,10000.0,0.0,0.0,1.0
9714,other,800.0,2.0,55.0,2.0,6875.0,0.0,0.0,0.0
9715,other,1244.0,2.0,95.0,2.0,7636.655948553054,0.0,0.0,1.0
9716,other,1500.0,4.0,180.0,3.0,12000.0,0.0,1.0,0.0
9717,other,1200.0,2.0,75.0,2.0,6250.0,0.0,0.0,0.0
9718,other,400.0,2.0,50.0,1.0,12500.0,0.0,1.0,0.0
9720,other,2159.0,3.0,120.0,3.0,5558.12876331635,0.0,0.0,1.0
9722,other,1200.0,1.0,48.0,1.0,4000.0,0.0,0.0,0.0
9727,other,1450.0,2.0,90.0,2.0,6206.896551724138,0.0,0.0,0.0
9729,other,10030.0,1.0,150.0,1.0,1495.5134596211367,0.0,1.0,0.0
9731,other,2300.0,3.0,280.0,3.0,12173.91304347826,0.0,0.0,1.0
9735,other,925.0,2.0,55.0,2.0,5945.945945945946,0.0,0.0,1.0
9736,other,3900.0,3.0,250.0,3.0,6410.25641025641,0.0,1.0,0.0
9737,other,1400.0,2.0,160.0,2.0,11428.57142857143,0.0,1.0,0.0
9738,other,1715.0,3.0,95.0,3.0,5539.35860058309,0.0,0.0,1.0
9739,other,703.0,2.0,60.0,2.0,8534.850640113798,0.0,0.0,1.0
9742,other,600.0,1.0,20.0,1.0,3333.3333333333335,0.0,1.0,0.0
9743,other,4382.0,4.0,400.0,4.0,9128.251939753538,0.0,1.0,0.0
9744,other,1030.0,2.0,77.25,3.0,7500.0,0.0,0.0,1.0
9745,other,1254.0,2.0,70.0,3.0,5582.13716108453,0.0,0.0,1.0
9747,other,1293.0,2.0,80.0,2.0,6187.161639597834,0.0,0.0,1.0
9750,other,1000.0,2.0,66.0,2.0,6600.0,0.0,1.0,0.0
9751,other,1864.0,3.0,115.0,3.0,6169.527896995708,0.0,0.0,1.0
9752,other,1200.0,2.0,135.0,2.0,11250.0,0.0,1.0,0.0
9758,other,1525.0,2.0,91.48,3.0,5998.688524590164,0.0,0.0,1.0
9759,other,975.0,2.0,60.0,2.0,6153.846153846154,0.0,0.0,1.0
9762,other,1500.0,2.0,85.0,1.0,5666.666666666667,0.0,1.0,0.0
9765,other,1200.0,4.0,138.0,2.0,11500.0,0.0,1.0,0.0
9766,other,1100.0,2.0,68.0,2.0,6181.818181818182,0.0,0.0,0.0
9767,other,4000.0,6.0,460.0,6.0,11500.0,0.0,1.0,0.0
9769,other,2950.0,4.0,250.0,4.0,8474.57627118644,0.0,0.0,1.0
9770,other,1464.0,2.0,115.0,3.0,7855.191256830601,0.0,0.0,0.0
9771,other,1385.0,3.0,90.0,3.0,6498.194945848375,0.0,0.0,1.0
9775,other,1415.0,2.0,120.0,2.0,8480.565371024735,0.0,0.0,1.0
9780,other,2400.0,2.0,185.0,3.0,7708.333333333333,0.0,1.0,0.0
9783,other,1025.0,2.0,65.0,2.0,6341.463414634146,0.0,0.0,1.0
9784,other,1020.0,2.0,70.0,2.0,6862.745098039216,0.0,0.0,0.0
9785,other,1155.0,2.0,69.0,2.0,5974.025974025974,0.0,0.0,1.0
9786,other,2030.0,2.0,182.0,3.0,8965.51724137931,0.0,0.0,1.0
9788,other,2900.0,3.0,325.0,3.0,11206.896551724138,0.0,0.0,1.0
9792,other,1500.0,2.0,145.0,2.0,9666.666666666666,0.0,0.0,0.0
9796,other,2597.0,4.0,189.0,4.0,7277.628032345014,0.0,0.0,0.0
9800,other,1201.0,2.0,65.0,2.0,5412.156536219817,0.0,0.0,1.0
9801,other,660.0,1.0,30.0,1.0,4545.454545454545,0.0,0.0,1.0
9803,other,2735.0,4.0,340.0,3.0,12431.44424131627,0.0,0.0,1.0
